Numero,DataOcorrencia,DataFechoOperacional,Natureza,EstadoOcorrencia,Distrito,Concelho,Freguesia,Localidade,Latitude,Longitude,NumeroMeiosTerrestresEnvolvidos,NumeroOperacionaisTerrestresEnvolvidos,NumeroMeiosAereosEnvolvidos,NumeroOperacionaisAereosEnvolvidos,
2018110136307,08/07/2018 11:28:00,08/07/2018 13:56:09,Riscos Mistos / Incêndios Rurais / Mato,Falso Alarme,LISBOA,VILA FRANCA DE XIRA,Castanheira do Ribatejo e Cachoeiras,CASTANHEIRA (FA),"38,999552","-8,979234",1,5,0,0,
2018110136110,08/07/2018 02:18:00,08/07/2018 03:06:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LISBOA,ODIVELAS,Pontinha e Famões,Pontinha,"38,786187","-9,206555",1,3,0,0,
2018010056533,09/07/2018 17:44:00,,"Riscos Mistos / Comprometimento total ou parcial de segurança, serviços ou estruturas / Queda de estruturas temporárias ou móveis",Em Curso,AVEIRO,OLIVEIRA DO BAIRRO,Oliveira do Bairro,OLIVEIRA_BAIRRO,"40,509098","-8,516853",4,11,0,0,
2018060030981,09/07/2018 05:11:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Conclusão,COIMBRA,FIGUEIRA DA FOZ,Buarcos,Figueira da Foz,"40,1469427306322","-8,85367077205715",0,0,0,0,
2018060031293,10/07/2018 18:13:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Em Curso,COIMBRA,LOUSÃ,Gândaras,Fontainhas,"40,1280259423832","-8,27751954990678",1,2,0,0,
2018110137582,10/07/2018 11:19:00,10/07/2018 13:09:00,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Encerrada,LISBOA,SINTRA,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",SINTRA,"38,805813","-9,387899",4,7,0,0,
2018140042205,11/07/2018 21:27:00,,Riscos Tecnológicos / Incêndios em Transportes / Rodoviário,Despacho de 1º Alerta,SANTARÉM,ALCANENA,Alcanena e Vila Moreira,ALCANENA,"39,458169","-8,670004",3,9,0,0,
2018130109705,11/07/2018 08:34:00,11/07/2018 09:50:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades públicas,Encerrada,PORTO,MARCO DE CANAVESES,Sande e São Lourenço,SANDE E SÃO LOURENÇO,"41,11125372","-8,177972741",1,1,0,0,
2018160029252,12/07/2018 18:58:00,12/07/2018 23:35:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,VIANA DO CASTELO,MONÇÃO,Monção e Troviscoso,MONÇÃO,"42,0782602064381","-8,49327094719401",1,2,0,0,
2018130110296,12/07/2018 11:36:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Em Curso,PORTO,VALONGO,Ermesinde,Ermesinde,"41,2160198676377","-8,54931850665292",1,2,0,0,
2018100041434,13/07/2018 20:24:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Em Curso,LEIRIA,PORTO DE MÓS,Calvaria de Cima,SÃO JORGE,"39,631831","-8,847124",5,13,0,0,
2018130111034,13/07/2018 15:56:00,13/07/2018 16:55:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,Rua São João Bosco VP,"41,1713897349599","-8,64292151198627",1,2,0,0,
2018100041307,13/07/2018 10:03:00,13/07/2018 15:40:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Corte ou Remoção de elementos em perigo de queda,Encerrada,LEIRIA,NAZARÉ,Nazaré,NAZARÉ,"39,596083","-9,062127",1,2,0,0,
2018160029451,14/07/2018 21:22:00,,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Busca e Resgate Terrestre, de Animais",Despacho de 1º Alerta,VIANA DO CASTELO,PONTE DA BARCA,Oleiros,Pinhal ,"41,797925","-8,432059",1,3,0,0,
2018060032019,14/07/2018 16:45:00,14/07/2018 18:55:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,COIMBRA,LOUSÃ,Lousã e Vilarinho,LOUSÃ,"40,1069372790309","-8,22945946386334",1,2,0,0,
2018140042751,14/07/2018 11:00:00,,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Patrulhamento, Reconhecimento e Vigilância",Vigilância,SANTARÉM,CORUCHE,São José da Lamarosa,Lamarosa,"39,066108","-8,464709",0,0,0,0,
2018110140136,14/07/2018 00:44:00,14/07/2018 01:40:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,LISBOA,CASCAIS,Cascais e Estoril,Cascais,"38,7113155719795","-9,43135374235851",1,2,0,0,
2018130112233,15/07/2018 18:30:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,VALONGO,Valongo,Serra de Santa Justa,"41,1760869720038","-8,49899359944254",1,2,0,0,
2018070016218,15/07/2018 13:38:00,15/07/2018 15:40:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,ÉVORA,VILA VIÇOSA,Nossa Senhora da Conceição e São Bartolomeu,VILA VIÇOSA,"38,7780269033068","-7,42996709751641",1,2,0,0,
2018180039967,15/07/2018 09:00:00,15/07/2018 17:41:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,VISEU,SÃO JOÃO DA PESQUEIRA,Ervedosa do Douro,Ervedosa do Douro,"41,1691881110159","-7,49500763062906",2,4,0,0,
2018150063665,16/07/2018 21:53:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,SETÚBAL,MONTIJO,Montijo e Afonsoeiro,MONTIJO E AFONSOEIRO,"38,7073957791663","-8,99158325883262",1,2,0,0,
2018130112614,16/07/2018 12:07:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Em Curso,PORTO,PORTO,Paranhos,Bº Regado B6,"41,1742475228644","-8,60425374516316",0,0,0,0,
2018100042214,17/07/2018 19:33:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Em Curso,LEIRIA,LEIRIA,Marrazes e Barosa,Marrazes,"39,7644424501338","-8,82369524278735",1,2,0,0,
2018010058854,17/07/2018 11:13:00,17/07/2018 14:00:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,AVEIRO,MEALHADA,Luso,Buçaco,"40,3814800684965","-8,37903025870185",1,2,0,0,
2018130114004,18/07/2018 21:20:00,18/07/2018 22:18:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,VALONGO,Ermesinde,Ermesinde,"41,2160198676377","-8,54931850665292",1,2,0,0,
2018070016466,18/07/2018 15:34:00,18/07/2018 16:25:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,ÉVORA,ÉVORA,Bacelo e Senhora da Saúde,Évora,"38,593644","-7,869122",1,2,0,0,
2018040020333,18/07/2018 03:29:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,BRAGANÇA,VIMIOSO,Vimioso,VIMIOSO,"41,5823426305364","-6,52630054482051",1,2,0,0,
2018140043912,19/07/2018 17:33:00,19/07/2018 18:29:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,SANTARÉM,OURÉM,Fátima,Cova da Iria,"39,6327964448032","-8,6677549834423",1,2,0,0,
2018140043845,19/07/2018 11:00:00,19/07/2018 18:58:00,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Patrulhamento, Reconhecimento e Vigilância",Encerrada,SANTARÉM,CORUCHE,"Coruche, Fajarda e Erra",CORUCHE,"38,965014","-8,531156",1,2,0,0,
2018130114983,20/07/2018 19:56:00,20/07/2018 20:45:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,VILA DO CONDE,Vila do Conde,Vila do Conde,"41,3594684498252","-8,74571429982435",1,2,0,0,
2018060032974,20/07/2018 12:22:00,,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Busca e Resgate Terrestre, de Animais",Despacho de 1º Alerta,COIMBRA,COIMBRA,Assafarge e Antanhol,Abrunheira,"40,147899","-8,433548",1,2,0,0,
2018170019006,20/07/2018 03:40:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,VILA REAL,VILA REAL,"Nossa Senhora da Conceição, São Pedro e São Dinis",Vila Real,"41,2939689326323","-7,74273985430003",1,2,0,0,
2018110145329,21/07/2018 19:34:00,21/07/2018 20:42:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LISBOA,LISBOA,Campo de Ourique,Campo de Ourique,"38,718496","-9,169863",1,2,0,0,
2018130115407,21/07/2018 15:50:00,21/07/2018 18:45:00,Riscos Mistos / Incêndios Rurais / Mato,Encerrada,PORTO,SANTO TIRSO,Negrelos (São Tomé),Negrelos,"41,349608","-9,340623",2,5,0,0,
2018170019144,21/07/2018 11:30:00,21/07/2018 18:50:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,VILA REAL,MONTALEGRE,Gralhas,LAROUCO,"41,880929","-7,721128",3,9,0,0,
2018080031235,21/07/2018 03:35:00,21/07/2018 04:35:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,FARO,ALBUFEIRA,Albufeira e Olhos de Água,OURA,"37,0881495133717","-8,2219186585733",1,2,0,0,
2018030058164,22/07/2018 19:36:00,,Riscos Tecnológicos / Incêndios em Transportes / Rodoviário,Despacho,BRAGA,CELORICO DE BASTO,Basto (São Clemente),CELORICO_BASTO,"41,45423","-8,039912",0,0,0,0,
2018110145790,22/07/2018 14:31:00,22/07/2018 15:27:00,Riscos Mistos / Incêndios em Detritos / Detritos não confinados,Encerrada,LISBOA,AMADORA,Mina de Água,Mina de Água(FA),"38,763308","-9,233981",1,5,0,0,
2018050037766,22/07/2018 09:31:00,22/07/2018 10:30:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades públicas,Encerrada,CASTELO BRANCO,SERTÃ,Sertã,SERTÃ,"39,808756086985","-8,1039139890165",1,2,0,0,
2018020019005,23/07/2018 22:32:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,BEJA,SERPA,Serpa (Salvador e Santa Maria),SERPA (SALVADOR E SANTA MARIA),"37,88592001","-7,555782767",1,2,0,0,
2018170019382,23/07/2018 16:16:00,,Riscos Tecnológicos / Acidentes / Despiste,Em Resolução,VILA REAL,MESÃO FRIO,Barqueiros,Barqueiros,"41,139503","-7,891346",3,6,0,0,
2018150066106,24/07/2018 22:18:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,SETÚBAL,PALMELA,Quinta do Anjo,PINHEIRO RAMUDO,"38,58389373","-8,970284527",1,2,0,0,
2018090024557,24/07/2018 16:45:00,24/07/2018 19:23:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,GUARDA,FORNOS DE ALGODRES,Sobral Pichorro e Fuinhas,SOBRAL PICHORRO E FUINHAS,"40,68695478","-7,44810916",1,2,0,0,
2018140044905,24/07/2018 11:16:00,24/07/2018 19:58:00,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Patrulhamento, Reconhecimento e Vigilância",Encerrada,SANTARÉM,CHAMUSCA,Carregueira,Carregueira - Pinheiro Grande - Chamusca - Ulme,"39,412209","-8,364274",1,3,0,0,
2018150066413,25/07/2018 21:47:00,25/07/2018 22:56:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Limpeza de Via e Sinalização de Perigo,Encerrada,SETÚBAL,SESIMBRA,Sesimbra (Castelo),SESIMBRA (CASTELO),"38,49088527","-9,124956803",1,2,0,0,
2018030058930,25/07/2018 16:55:00,25/07/2018 17:38:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Limpeza de Via e Sinalização de Perigo,Encerrada,BRAGA,PÓVOA DE LANHOSO,Esperança e Brunhais,Póvoa de Lanhoso,"41,5837908058669","-8,17380497713733",1,2,0,0,
2018170019562,25/07/2018 10:38:00,,Riscos Tecnológicos / Acidentes / Despiste,Chegada ao TO,VILA REAL,MURÇA,Candedo,CANDEDO,"41,386947","-7,406033",1,2,0,0,
2018030059231,26/07/2018 19:59:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,BRAGA,FAFE,Medelo,MEDELO,"41,46982037","-8,159613121",1,2,0,0,
2018150066621,26/07/2018 15:23:00,26/07/2018 17:30:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,SETÚBAL,GRÂNDOLA,Grândola e Santa Margarida da Serra,TROIA,"38,1825915644394","-8,56071313896018",1,2,0,0,
2018140045314,26/07/2018 10:00:00,26/07/2018 19:00:00,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Patrulhamento, Reconhecimento e Vigilância",Encerrada,SANTARÉM,SARDOAL,Sardoal,SARDOAL,"39,533153","-8,158693",1,3,0,0,
2018010062078,27/07/2018 21:14:00,27/07/2018 22:40:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Reboque e Desempanagem,Encerrada,AVEIRO,OVAR,Maceda,MACEDA,"40,9195468041938","-8,63261263963176",1,3,0,0,
2018080032405,27/07/2018 16:50:00,27/07/2018 18:37:00,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Busca e Resgate Terrestre, de Pessoas",Encerrada,FARO,ALJEZUR,Bordeira,Malhada da Cerva,"37,227398","-8,8621",1,2,0,0,
2018080032340,27/07/2018 10:50:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Em Curso,FARO,SILVES,Alcantarilha e Pêra,Alcantarilha,"37,169974","-8,352626",3,9,0,0,
2018130119546,28/07/2018 22:35:00,28/07/2018 23:05:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,SENHORA DA HORA ,"41,1889566196527","-8,63036883917836",1,2,0,0,
2018010062286,28/07/2018 18:38:00,28/07/2018 19:44:00,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Encerrada,AVEIRO,MEALHADA,Casal Comba,Casal Comba,"40,346125","-8,467947",4,11,0,0,
2018110149832,28/07/2018 14:50:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Chegada ao TO,LISBOA,SINTRA,Rio de Mouro,Rio de Mouro,"38,7830838326548","-9,32190646483459",1,3,0,0,
2018100044496,28/07/2018 10:04:00,28/07/2018 11:39:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Juncal,JUNCAL,"39,6095174936281","-8,90027562626595",1,2,0,0,
2018020019517,29/07/2018 22:12:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Conclusão,BEJA,MOURA,Santo Agostinho e São João Baptista e Santo Amador,MOURA,"38,1439683535455","-7,45205557483184",0,0,0,0,
2018180042829,29/07/2018 17:12:00,29/07/2018 17:50:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,VISEU,TONDELA,Tondela e Nandufe,Tondela,"40,5238065696438","-8,06703562890155",1,2,0,0,
2018060034399,29/07/2018 12:59:00,29/07/2018 13:30:00,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Encerrada,COIMBRA,CANTANHEDE,Cantanhede e Pocariça,CANTANHEDE,"40,346407","-8,590971",1,2,0,0,
2018180042721,29/07/2018 07:37:00,29/07/2018 11:00:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,VISEU,PENEDONO,Póvoa de Penela,PÓVOA DE PENELA,"41,0527686730883","-7,39683442689555",1,2,0,0,
2018010062906,30/07/2018 20:26:00,30/07/2018 21:15:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,AVEIRO,AVEIRO,Aradas,Glória - Beco R. Direita 153,"40,6088654016576","-8,63882774093932",1,2,0,0,
2018170020188,30/07/2018 13:00:00,30/07/2018 20:45:00,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Patrulhamento, Reconhecimento e Vigilância",Encerrada,VILA REAL,RIBEIRA DE PENA,Cerva e Limões,Seixinhos,"41,481556","-7,846982",1,5,0,0,
2018100045268,31/07/2018 19:45:00,,Riscos Mistos / Incêndios Rurais / Povoamento Florestal,Conclusão,LEIRIA,ANSIÃO,Avelar,Rascoia,"39,919828","-8,347662",4,22,1,1,
2018150068180,31/07/2018 14:15:00,31/07/2018 15:45:00,Riscos Tecnológicos / Acidentes / Despiste,Encerrada,SETÚBAL,ALCÁCER DO SAL,Santa Maria do Castelo e Santiago e Santa Susana,Moita,"38,44187","-8,458387",3,8,0,0,
2018130120778,31/07/2018 02:00:00,31/07/2018 02:37:00,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Encerrada,PORTO,LOUSADA,"Silvares, Pias, Nogueira e Alvarenga",SILVARES,"41,287325","-8,282354",1,2,0,0,
2018130121817,01/08/2018 18:24:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,AMARANTE,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão","AMARANTE (SÃO GONÇALO), MADALENA, CEPELO","41,27818159","-8,074493028",3,6,0,0,
2018130121661,01/08/2018 14:10:00,,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Patrulhamento, Reconhecimento e Vigilância",Despacho de 1º Alerta,PORTO,AMARANTE,"Real, Ataíde e Oliveira","REAL, ATAÍDE E OLIVEIRA","41,25023498","-8,183388545",1,5,0,0,
2018040021957,01/08/2018 09:39:00,,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Em Resolução,BRAGANÇA,MACEDO DE CAVALEIROS,Macedo de Cavaleiros,MACEDO DE CAVALEIROS,"41,538051","-6,958775",3,6,0,0,
2018110153569,02/08/2018 22:16:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Chegada ao TO,LISBOA,LISBOA,Parque das Nações,OLIVAIS,"38,7698324160721","-9,09847352771011",0,0,0,0,
2018130122501,02/08/2018 17:00:00,02/08/2018 20:28:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,MAIA,Castêlo da Maia,CASTÊLO DA MAIA,"41,26759117","-8,616748582",1,2,0,0,
2018010063761,02/08/2018 11:34:00,02/08/2018 12:20:00,Riscos Mistos / Incêndios Rurais / Mato,Falso Alarme,AVEIRO,SANTA MARIA DA FEIRA,Fornos,FORNOS,"40,916645","-8,533166",3,20,1,1,
2018010064417,03/08/2018 23:04:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Em Curso,AVEIRO,ESPINHO,Silvalde,Silvalde,"40,990048","-8,64294",4,10,0,0,
2018160031277,03/08/2018 19:27:00,03/08/2018 21:00:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,VIANA DO CASTELO,CAMINHA,Vilar de Mouros,VILAR DE MOUROS,"41,8835974173068","-8,78710807550836",1,2,0,0,
2018130123170,03/08/2018 15:49:00,03/08/2018 18:05:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,VILA NOVA DE GAIA,Arcozelo,ARCOZELO,"41,0494809180189","-8,64221053342242",1,2,0,0,
2018130122810,03/08/2018 07:02:00,,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Patrulhamento, Reconhecimento e Vigilância",Chegada ao TO,PORTO,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,SENHORA DA HORA,"41,1889566196527","-8,63036883917836",0,0,0,0,
2018140047622,04/08/2018 21:05:00,,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Patrulhamento, Reconhecimento e Vigilância",Despacho,SANTARÉM,ALCANENA,Minde,MINDE,"39,5110952110578","-8,69123700322951",0,0,0,0,
2018010064729,04/08/2018 18:10:00,05/08/2018 02:00:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,AVEIRO,ANADIA,Vilarinho do Bairro,Pautena,"40,4322167146249","-8,55434740410838",2,4,0,0,
2018140047511,04/08/2018 15:06:00,04/08/2018 16:25:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,SANTARÉM,OURÉM,"Freixianda, Ribeira do Fárrio e Formigais",Agroal,"39,6786608980758","-8,43849019164657",1,2,0,0,
2018150069570,04/08/2018 11:42:00,04/08/2018 12:20:00,Riscos Tecnológicos / Incêndios em Transportes / Rodoviário,Falso Alarme,SETÚBAL,SEIXAL,Corroios,MIRATEJO,"38,647414","-9,14483",1,5,0,0,
2018060035460,04/08/2018 05:48:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades públicas,Em Curso,COIMBRA,MIRA,Mira,Cabeço Mira,"40,4144111478969","-8,74068029173601",1,2,0,0,
2018120016767,05/08/2018 20:50:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Em Curso,PORTALEGRE,CASTELO DE VIDE,Santa Maria da Devesa,CASTELO DE VIDE,"39,414063","-7,449177",1,2,0,0,
2018080034154,05/08/2018 16:34:00,05/08/2018 18:10:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,FARO,LAGOS,Luz,Praia da Luz,"37,09711486","-8,74523918",1,2,0,0,
2018060035802,05/08/2018 12:40:00,05/08/2018 14:50:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,COIMBRA,CONDEIXA-A-NOVA,Sebal e Belide,SEBAL,"40,1187653648606","-8,53664873817465",2,4,0,0,
2018110155625,05/08/2018 06:46:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Despacho de 1º Alerta,LISBOA,LOURES,"Santa Iria de Azoia, São João da Talha e Bobadela",SÃO JOÃO DA TALHA,"38,79918","-9,10281",3,10,0,0,
2018170021273,06/08/2018 20:34:00,06/08/2018 21:45:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades privadas,Encerrada,VILA REAL,CHAVES,Loivos e Póvoa de Agrações,Loivos,"41,619440716034","-7,50505090243949",1,1,0,0,
2018030062504,06/08/2018 13:01:00,06/08/2018 15:09:00,Riscos Mistos / Incêndios Rurais / Mato,Encerrada,BRAGA,VILA VERDE,Ribeira do Neiva,Pedregais,"41,693528","-8,466567",4,25,1,1,
2018160031784,07/08/2018 20:17:00,,Riscos Mistos / Incêndios Rurais / Agrícola,Conclusão,VIANA DO CASTELO,MELGAÇO,Paderne,CRASTOS ,"42,095444","-8,278192",1,5,0,0,
2018140048379,07/08/2018 11:00:00,07/08/2018 22:00:00,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Patrulhamento, Reconhecimento e Vigilância",Encerrada,SANTARÉM,CHAMUSCA,Carregueira,Zona 1 - Carregueira - Pinheiro Grande - Chamusca / Zona 2 - Ulme,"39,412209","-8,364274",1,2,0,0,
2018110158874,08/08/2018 20:33:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,LISBOA,SINTRA,Agualva e Mira-Sintra,Agualva-Cacém,"38,7689975863337","-9,28945686281544",1,2,0,0,
2018080034701,08/08/2018 16:20:00,08/08/2018 18:15:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,FARO,ALJEZUR,Aljezur,PRAIA MONTE CLÉRIGO - H.LAGOS,"37,30080792","-8,793033898",1,2,0,0,
2018170021499,08/08/2018 11:35:00,08/08/2018 13:03:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,VILA REAL,RIBEIRA DE PENA,Canedo,Seiros,"41,6068004279585","-7,74580023702756",1,5,0,0,
2018130127513,09/08/2018 21:03:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Despacho de 1º Alerta,PORTO,GONDOMAR,Rio Tinto,Rio Tinto,"41,1830936852531","-8,55624151337274",1,2,0,0,
2018030063494,09/08/2018 16:33:00,,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Despacho de 1º Alerta,BRAGA,GUIMARÃES,Azurém,Azurém,"41,454999","-8,291869",1,2,0,0,
2018150071588,09/08/2018 10:50:00,09/08/2018 11:25:00,"Riscos Mistos / Comprometimento total ou parcial de segurança, serviços ou estruturas / Inundação de estruturas por água canalizada",Encerrada,SETÚBAL,BARREIRO,"Alto do Seixalinho, Santo André e Verderena",ALTO DO SEIXALINHO,"38,6593","-9,065968",1,5,0,0,
2018010066878,10/08/2018 20:17:00,10/08/2018 22:22:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,AVEIRO,MURTOSA,Torreira,Torreira,"40,7579772687293","-8,70020512539018",1,2,0,0,
2018180045789,10/08/2018 16:06:00,10/08/2018 16:28:00,Riscos Mistos / Incêndios Rurais / Mato,Encerrada,VISEU,CINFÃES,Espadanedo,ESPADANEDO,"41,083007","-8,198584",3,15,0,0,
2018110159947,10/08/2018 12:21:00,10/08/2018 13:20:00,Riscos Mistos / Incêndios Rurais / Mato,Encerrada,LISBOA,SINTRA,Casal de Cambra,Casal de Cambra (FA),"38,802887","-9,231299",3,15,0,0,
2018030063606,10/08/2018 04:44:00,10/08/2018 05:22:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,BRAGA,VILA NOVA DE FAMALICÃO,Riba de Ave,Riba de Ave,"41,389902","-8,387787",1,2,0,0,
2018150072424,11/08/2018 20:35:00,11/08/2018 21:00:00,Riscos Mistos / Incêndios em Detritos / Detritos não confinados,Encerrada,SETÚBAL,SINES,Sines,SINES,"37,961623","-8,84733",2,7,0,0,
2018100048154,11/08/2018 17:18:00,11/08/2018 18:46:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,LEIRIA,Monte Redondo e Carreira,Monte Redondo,"39,8947498942488","-8,83974172991636",1,2,0,0,
2018080035204,11/08/2018 12:50:00,11/08/2018 13:25:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,FARO,LAGOS,Lagos (São Sebastião e Santa Maria),Lagos,"37,1103762025771","-8,67309385964729",1,2,0,0,
2018140049305,11/08/2018 04:59:00,11/08/2018 06:43:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,SANTARÉM,MAÇÃO,Ortiga,ORTIGA,"39,4862756858793","-8,02965200488556",1,2,0,0,
